Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias,Bias Corrected,Variability,Corrected Variability,Correlation,Corrected Correlation,KGE,Corrected KGE
Europe,GRDC,6335470,UHLDINGEN,47.729498,9.24493,12047532,230275869,1.256906358,0.964228869,0.78513845,1.055007024,0.491018427,0.487103345,0.390714678,0.482923289
Europe,GRDC,6335485,HAUSEN,49.19,9.24,12038980,230305186,1.318854254,0.91700505,1.146792968,1.209827961,0.531816802,0.516370194,0.414840434,0.46632058
Europe,GRDC,6335500,WUERZBURG,49.796,9.926,12035301,230396552,0.825654061,0.840411268,1.094775408,1.153007764,0.530787574,0.551136603,0.490550115,0.49964184
Europe,GRDC,6335510,SACHSENHEIM,50.022368,9.761058,12033972,230355199,1.366796214,0.92432367,1.202553033,1.096221519,0.695163928,0.707753879,0.481837647,0.683151009
Europe,GRDC,6335520,TAUBERBISCHOFSHEIM,49.625874,9.665742,12036136,230396559,1.093519312,0.955717069,0.89795611,1.082884691,0.635584547,0.642356825,0.610182813,0.630216968
Europe,GRDC,6335521,BAD MERGENTHEIM,49.4925,9.773611,12037003,230404181,0.997432443,1.064238697,0.738497831,0.93989425,0.602928032,0.589489313,0.524546401,0.580168682
Europe,GRDC,6335530,PETTSTADT,49.834192,10.941275,12035048,230416135,0.79114386,0.884804123,1.368592201,1.270130089,0.542505385,0.568784191,0.376475806,0.478284149
Europe,GRDC,6335540,UNTERLANGENSTADT,50.181522,11.226675,12032964,230370424,0.888558524,1.079270325,0.670692192,0.864468322,0.390299762,0.420338331,0.298147298,0.399450026
Europe,GRDC,6335550,RIEDERICH,48.559907,9.266819,12043087,230300860,0.687048775,0.938835411,1.5851399,1.014078146,0.681422649,0.69425861,0.263916649,0.687882876
Europe,GRDC,6335551,WANNWEIL,48.51144,9.151828,12043057,230284542,0.4382675,0.871188644,1.503999621,1.088711205,0.629844276,0.632266798,0.159420272,0.600387999
Europe,GRDC,6335560,RANGENDINGEN,48.380713,8.886825,12043782,230288899,1.715460327,1.690329547,0.650890677,0.719474572,0.48238853,0.408408278,0.050430396,0.048564156
Europe,GRDC,6335565,BAD IMNAU,48.403623,8.777782,12043627,230343300,1.61400551,1.305312698,0.658811479,0.762676831,0.505451128,0.482100697,0.140935998,0.353658126
Europe,GRDC,6335570,KAPPELRODECK,48.584384,8.125898,12042325,230248635,0.539851198,0.971547125,1.202391521,1.095848192,0.645331133,0.641076598,0.384785197,0.627411151
Europe,GRDC,6335571,PFAEFFINGEN,48.526377,8.962187,12042652,230231228,1.721960429,0.997072406,1.538794974,1.252067985,0.437551837,0.387220268,-0.06201451,0.337394658
Europe,GRDC,6335580,LAHR,48.340419,7.868864,12044120,230297605,0.962034586,0.951899624,1.104253597,1.159800099,0.592096547,0.591206205,0.577276199,0.558454889
Europe,GRDC,6335600,ROCKENAU SKA,49.438249,9.005032,12037437,230363928,1.025709651,0.933492102,0.956758872,1.083815109,0.5646608,0.540625891,0.561763762,0.528329729
Europe,GRDC,6335601,LAUFFEN,49.073397,9.145666,12039435,230381351,0.010612139,0.881912914,1.100413234,1.215597982,0.524592778,0.533074753,-0.102262756,0.472319949
Europe,GRDC,6335602,PLOCHINGEN,48.707,9.419,12041502,230354165,1.10255802,0.940549919,0.959569018,1.083383809,0.619184629,0.592956941,0.603549298,0.580272441
Europe,GRDC,6335603,ROTTWEIL,48.168228,8.618248,12044995,230319371,1.353810495,1.154905582,0.8013867,0.85895495,0.629515505,0.620407212,0.450556763,0.566433246
Europe,GRDC,6335604,KIRCHENTELLINSFURT,48.531054,9.150636,12042607,230350908,1.360897411,0.967823574,0.932829594,1.079926707,0.63325548,0.612152548,0.481096977,0.602697538
Europe,GRDC,6335606,WENDLINGEN (KLA),48.675446,9.382104,12041776,230393334,0.072044641,0.964100514,1.092435147,1.018051803,0.611760437,0.601998916,-0.010136309,0.599975622
Europe,GRDC,6335610,MECKESHEIM,49.321958,8.818847,12037954,230285598,2.219503445,0.92961836,1.629366,1.21557276,0.688764442,0.671850708,-0.407180794,0.601117626
Europe,GRDC,6335620,MOSBACH,49.345874,9.128615,12037754,230393307,0.859782579,1.077607727,0.599057874,0.958581958,0.468460952,0.514976526,0.319596243,0.507063712
Europe,GRDC,6335621,GUTACH ELZ,48.119069,7.990062,12045395,230326989,0.731450789,0.980201991,0.991564072,1.048722018,0.710383115,0.719710225,0.604945848,0.714819085
Europe,GRDC,6335635,OHRNBERG,49.249141,9.456837,12038926,230332384,0.732890875,1.113232648,0.790153298,0.936459787,0.467923009,0.503868684,0.368740269,0.487159602
Europe,GRDC,6335640,BERGHAUSEN,49.008091,8.515945,12040096,230271465,1.320807578,1.003839132,0.928857772,1.04670326,0.641244824,0.615596974,0.513498207,0.612751217
Europe,GRDC,6335650,PFORZHEIM,48.884361,8.698923,12040542,230331311,5.675363287,0.918496816,1.069317968,1.208158399,0.630686441,0.610977779,-3.690439143,0.551323082
Europe,GRDC,6335651,SCHAFHAUSEN,48.724098,8.897686,12041435,230282357,1.575141718,0.906011726,1.107749942,1.233844591,0.554813195,0.535881569,0.264752193,0.471868382
Europe,GRDC,6335660,PFORZHEIM,48.897062,8.729503,12040515,230322606,1.415443522,0.940362717,0.96537938,1.06251946,0.767658311,0.757571507,0.522742661,0.742634768
Europe,GRDC,6335665,DENKENDORF,48.695677,9.318533,12041555,230285622,0.418923405,1.019145489,0.962379692,1.094987848,0.393434116,0.396890708,0.159174532,0.389156273
Europe,GRDC,6335670,UNTERREICHENBACH,48.823801,8.709661,12041600,230353073,1.552264582,1.017811368,0.832334644,0.975333436,0.747567032,0.756701808,0.370055365,0.754806822
Europe,GRDC,6335671,ALTENSTEIG,48.586485,8.603951,12042451,230374842,1.729069996,1.008152702,1.065708711,1.016664731,0.792674392,0.801378047,0.239181624,0.80051351
Europe,GRDC,6335675,MURR,48.959297,9.261206,12040139,230340011,0.74418,1.135047029,0.933676055,1.053740951,0.462286494,0.448289321,0.40085181,0.429464757
Europe,GRDC,6335676,OPPENWEILER,48.984121,9.458716,12040122,230249705,0.668590037,1.01262535,0.967520823,1.059419866,0.456059713,0.475296073,0.362223788,0.471791394
Europe,GRDC,6335677,MITTELROT,48.985379,9.740556,12039923,230273642,0.639897889,1.097541004,0.886672187,0.987645964,0.485525183,0.468223738,0.361876923,0.459210889
Europe,GRDC,6335680,SCHWABSBERG,48.932547,10.139614,12040281,230277996,1.514020911,1.234062944,0.752553057,0.889356383,0.512326563,0.550334087,0.249484932,0.481129202
Europe,GRDC,6335681,UNTERGRIESHEIM,49.268549,9.219941,12038393,230351966,0.971385391,0.969615788,0.828758847,1.026332668,0.552189373,0.550897034,0.519711872,0.549100806
Europe,GRDC,6335690,NEUSTADT,48.84736,9.315816,12040962,230307376,0.934977999,1.075384639,0.858984554,0.939490253,0.40314113,0.381661307,0.383271756,0.374150966
Europe,GRDC,6335695,PLOCHINGEN,48.712581,9.418433,12041502,230321525,5.715024744,1.095226612,0.763999304,0.908994618,0.528135204,0.50273794,-3.744450553,0.485588061
Europe,GRDC,6335696,GEISLINGEN FILS,48.622759,9.83928,12041929,230293241,0.308047733,1.032177496,1.037086313,0.977006986,0.584622271,0.579699358,0.19209407,0.577842802
Europe,GRDC,6335697,UNTERSCHEFFACH,49.140837,9.851501,12039004,230321508,1.257261316,1.239284017,0.746843155,0.89648026,0.431222756,0.453870202,0.326368553,0.394829831
Europe,GRDC,6335700,OBERENSINGEN,48.67,9.39,12041776,230325879,2.242183749,1.3010117,0.788602439,0.85076737,0.412676171,0.380246274,-0.390200948,0.295036807
Europe,GRDC,6335710,BAD ROTENFELS,48.818715,8.297143,12041860,230345457,0.661096222,1.003643928,0.964079481,0.970847687,0.743045007,0.726673103,0.57318397,0.725098694
Europe,GRDC,6335720,GUTACH GUTACH,48.24,8.212933,12044978,230270409,0.73874369,0.961317602,0.876138617,0.963953521,0.695552363,0.734261545,0.580137088,0.729052398
Europe,GRDC,6335725,OBERWOLFACH,48.317024,8.217126,12043973,230308485,0.576067976,1.084133452,0.898025716,0.903041752,0.724959983,0.723562188,0.484476842,0.695209575
Europe,GRDC,6335730,ZELL,47.699494,7.845408,12047989,230246493,0.592657734,0.994930759,1.002238335,1.0128671,0.769191912,0.780955145,0.531806552,0.780519003
Europe,GRDC,6335735,RAMSBACH,48.490087,8.145405,12042924,230330239,1.041127681,1.041438025,0.844916274,0.991610023,0.62728678,0.651601425,0.594219773,0.649045489
Europe,GRDC,6335800,KEMMERN,49.951163,10.873488,12034328,230383490,0.951789244,0.940859595,0.797062729,1.050733575,0.495628644,0.503876173,0.454199416,0.49779453
Europe,GRDC,6335810,BAYREUTH,49.947823,11.578935,12034276,230332354,0.941332571,1.114860793,0.633564303,0.877491059,0.41640957,0.369124918,0.30841141,0.347156365
Europe,GRDC,6335820,RASCH,49.366979,11.38,12037698,230360666,0.862072214,1.097396142,0.817002328,0.999680116,0.371784235,0.364456361,0.331294332,0.357036682
Europe,GRDC,6335830,UBSTADT,49.156612,8.633705,12039292,230303011,1.159336059,0.897799476,1.834854714,1.37228384,0.600473398,0.589298389,0.060855773,0.436336964
Europe,GRDC,6336050,COCHEM,50.143351,7.168276,12033522,230424827,0.677187227,0.914946799,0.895484764,1.026448176,0.522149121,0.605985333,0.413934318,0.596043182
Europe,GRDC,6336500,TRIER UP,49.732189,6.626853,12035704,230413964,0.378379774,0.915803369,0.892553524,1.056394144,0.604834199,0.680180043,0.255612695,0.66450905
Europe,GRDC,6336510,ALSDORF-OBERECKEN,49.888832,6.46575,12034845,230351940,0.685643691,0.975172835,0.769629143,1.012243481,0.410081422,0.519450282,0.292967788,0.518653636
Europe,GRDC,6336800,PERL,49.472575,6.369035,12037137,230382422,0.709173245,0.971789477,0.858253443,1.039260077,0.655453155,0.731149884,0.527363971,0.726837828
Europe,GRDC,6336900,FREMERSDORF,49.408927,6.648422,12037484,230350872,0.713828789,0.920623686,0.925656024,1.140828133,0.50701714,0.602818053,0.425149507,0.571179919
Europe,GRDC,6336910,NIEDALTDORF,49.342302,6.592735,12037776,230427035,0.671155046,0.967465564,0.786666727,1.021409851,0.466761321,0.579659164,0.338189168,0.577858685
Europe,GRDC,6336920,REINHEIM,49.13479,7.181268,12039116,230387875,0.725957913,0.870736281,1.16249135,1.217536207,0.52566545,0.612440349,0.428601917,0.53714625
Europe,GRDC,6336930,NALBACH,49.376437,6.787767,12037780,230319321,0.732520836,0.966685298,0.821522499,1.024684445,0.527231767,0.578025415,0.428240327,0.575993229
Europe,GRDC,6337050,COLNRADE OP,52.828493,8.473615,12017167,230434507,1.034626838,0.968700511,0.932453963,1.043639532,0.567494284,0.678389155,0.560884208,0.673936199
Europe,GRDC,6337060,HELLWEGE SCHLEUSE,53.075773,9.205753,12015237,230400769,0.769053988,1.007025596,0.958716328,1.007310728,0.471465893,0.534730016,0.421736475,0.53461955
Europe,GRDC,6337100,VLOTHO,52.176,8.862,12020739,230559655,0.846904181,1.024892445,1.025762941,1.113105087,0.64012606,0.655826981,0.60806721,0.636864404
Europe,GRDC,6337200,INTSCHEDE,52.964,9.125,12015845,230435589,0.888247065,1.008702333,1.099839455,1.095073004,0.667043801,0.712227459,0.634874726,0.696804284
Europe,GRDC,6337250,RETHEM,52.789,9.383,12016915,230476941,0.97032063,1.038721956,1.159215527,0.978509401,0.670469352,0.716493479,0.632820348,0.713055435
Europe,GRDC,6337300,ZIEGENHAGEN 1,51.366474,9.757545,12026334,230152776,2.451655441,0.846373801,0.780171699,1.00541063,0.440297089,0.449672119,-0.571271889,0.428606037
Europe,GRDC,6337310,EISENACH-PETERSBERG,50.980701,10.315221,12028111,230430232,1.190582436,1.094330627,0.801535852,0.921052782,0.443379853,0.503198421,0.379084812,0.488196581
Europe,GRDC,6337320,DORNDORF 2,50.83704,10.085826,12029612,230386721,0.920675528,0.954264649,0.823773171,1.106257746,0.542841955,0.552369959,0.503671737,0.537663451
Europe,GRDC,6337330,MITTELSCHMALKALDEN,50.718201,10.400272,12029807,230362786,0.810536988,1.003212706,0.747832612,0.938082622,0.502224702,0.502392905,0.41070816,0.498545213
Europe,GRDC,6337340,ELLINGSHAUSEN,50.545566,10.475647,12030898,230353000,0.866777135,0.950933393,0.914175895,1.069821603,0.579640558,0.585894138,0.550760454,0.577192416
Europe,GRDC,6337350,RAPPELSDORF,50.496464,10.722448,12031153,230385643,0.734202569,0.96306155,0.84989392,1.084509733,0.484983008,0.54589168,0.401315933,0.536620339
Europe,GRDC,6337400,HANN.-MUENDEN,51.426,9.641,12025398,230417157,0.847302171,0.939110216,0.984119461,1.140816377,0.629596482,0.653985532,0.599041667,0.621499234
Europe,GRDC,6337410,HERMANNSPIEGEL,50.805051,9.731472,12030015,230419360,1.150879804,0.962256921,0.744222188,1.048132259,0.509902104,0.501712601,0.426952923,0.497972524
Europe,GRDC,6337500,GREENE,51.856874,9.939932,12022760,230524851,0.910357647,0.967173444,1.121591624,1.087886346,0.603750047,0.618123882,0.575931256,0.606768564
Europe,GRDC,6337501,MARKLENDORF,52.682,9.704,12017596,230464978,1.111271826,1.048922896,1.158069584,1.005544504,0.626012855,0.687502728,0.579008554,0.683647765
Europe,GRDC,6337502,CELLE,52.622,10.063,12017879,230436692,1.258752447,0.948882715,1.20533894,1.138780716,0.609071242,0.677741576,0.488197105,0.645424824
Europe,GRDC,6337503,HELMINGHAUSEN,51.38311,8.728344,12025678,230310535,0.69361344,0.886720812,1.320297358,1.189296014,0.481290889,0.523092587,0.317708081,0.474542261
Europe,GRDC,6337504,SCHMITTLOTHEIM,51.155679,8.898182,12027194,230488978,0.714206392,1.022179364,0.805788951,0.948831302,0.649714759,0.733306873,0.507967819,0.727538289
Europe,GRDC,6337505,AFFOLDERN,51.167717,9.087223,12026958,230500943,0.755582558,1.04391064,1.193758873,1.095122537,0.496467187,0.452396445,0.407692917,0.442464266
Europe,GRDC,6337506,GREBENAU,51.193,9.498,12026959,230496592,1.021597671,0.949363377,0.803688767,1.068534387,0.540009838,0.55138347,0.499404846,0.543362485
Europe,GRDC,6337507,GUNTERSHAUSEN,51.227,9.469,12026607,230457422,0.878939162,0.915906623,0.982753504,1.128399367,0.622353988,0.661703977,0.603049526,0.628513402
Europe,GRDC,6337508,ROTENBURG,51.004,9.72,12028293,230507479,1.075700106,0.916498304,0.775449647,1.059265383,0.541658596,0.541681751,0.484024991,0.530382564
Europe,GRDC,6337509,HERRENHAUSEN,52.388,9.676,12019562,230529182,0.921505275,0.978279296,1.05821454,1.072153064,0.637404598,0.657380548,0.624466007,0.649192443
Europe,GRDC,6337510,SCHWARMSTEDT,52.683,9.604,12017706,230531347,0.884337904,1.003621441,1.074105188,1.060436698,0.6596759,0.681535091,0.632998921,0.675830897
Europe,GRDC,6337511,ALLENDORF,51.270925,9.974833,12026586,230463948,0.887883779,0.997158808,0.979533428,1.072038001,0.61731316,0.641892491,0.600702936,0.634707605
Europe,GRDC,6337512,HELDRA,51.125,10.197,12027519,230508562,0.898660929,0.974532092,0.94466733,1.048209035,0.613339696,0.639548609,0.59646871,0.635448316
Europe,GRDC,6337513,LETZTER HELLER,51.408,9.709,12025855,230400838,0.862572322,0.986488436,0.987880768,1.063770723,0.605670811,0.632575094,0.582233616,0.626837396
Europe,GRDC,6337514,BODENWERDER,51.973,9.516,12022496,230531377,0.850437673,0.981419913,1.030429387,1.118007167,0.643603686,0.663438867,0.612297575,0.642866541
Europe,GRDC,6337515,DOERVERDEN,52.852,9.211,12016783,230479116,0.857024782,1.020899944,1.084761985,0.994007834,0.63943912,0.68094389,0.602972728,0.680203948
Europe,GRDC,6337516,KARLSHAFEN,51.648,9.438,12024108,230490044,0.851822236,0.97781411,1.005416088,1.061920056,0.634154674,0.653875005,0.60524845,0.647680799
Europe,GRDC,6337517,LIEBENAU,52.594,9.113,12019111,230512853,0.850691115,1.014255376,1.048538025,0.984849202,0.633271486,0.671502696,0.601077845,0.670844655
Europe,GRDC,6337518,PORTA,52.249,8.922,12020380,230597732,0.842259217,1.003599148,1.029212306,1.018250266,0.636889795,0.664305803,0.603030814,0.663790809
Europe,GRDC,6337519,WAHMBECK,51.625,9.52,12024166,230456317,0.845082442,0.969984472,1.005326863,1.041429601,0.620678113,0.641818864,0.590228211,0.638183652
Europe,GRDC,6337520,AUHAMMER,51.035299,8.623725,12028104,230443285,0.726478985,0.952467588,0.905066896,1.005645083,0.620970643,0.714307014,0.523041623,0.710324873
Europe,GRDC,6337521,RAUMLAND,51.031445,8.386279,12027813,230367124,1.815927098,0.990253821,0.944738513,0.955600477,0.70325681,0.743625447,0.130030241,0.739626773
Europe,GRDC,6337530,KAEMMERZELL,50.599958,9.642059,12030828,230360616,1.14908472,0.974370654,0.756168275,0.985685038,0.57450932,0.569841478,0.487435387,0.56884094
Europe,GRDC,6337540,GOETTINGEN,51.378703,9.970453,12025727,230348615,0.445872565,1.064369157,0.917265842,0.987158489,0.509849992,0.502372652,0.255588027,0.498062484
Europe,GRDC,6337541,RECKERSHAUSEN,51.407114,9.936841,12025727,230352967,0.862279898,1.035255901,0.924040481,1.01362555,0.508230036,0.506432879,0.483691591,0.50498774
Europe,GRDC,6337542,ARENSHAUSEN,51.378703,9.970453,12025727,230348615,0.877793994,1.006726696,0.93797401,1.008540867,0.520993795,0.510687818,0.501774673,0.510567057
Europe,GRDC,6337550,HEIDE OP,52.601321,8.902825,12018021,230473685,0.89651603,0.982393445,0.778038469,1.031958963,0.476197112,0.566891233,0.42177399,0.565356963
Europe,GRDC,6337560,GRAFHORST 1,52.449874,10.947233,12018998,230476957,1.225246455,1.052403964,0.766521283,0.969355211,0.480584882,0.592390445,0.387594626,0.587894639
Europe,GRDC,6337570,HERFORD,52.133419,8.670932,12021057,230482408,0.658971587,0.927207703,0.893407902,1.116428914,0.466368271,0.467347342,0.357796702,0.449933399
Europe,GRDC,6337580,OELKASSEN,51.944106,9.612062,12022392,230404080,1.354015093,1.218187004,0.619913556,0.78705564,0.417458541,0.391688115,0.219521337,0.319563215
Europe,GRDC,6337590,HATTORF,51.651,10.254582,12024041,230391036,0.820822039,1.164683473,0.665170487,0.761820994,0.428834297,0.459065089,0.314109481,0.38643626
Europe,GRDC,6337600,ROELLSHAUSEN,50.853971,9.283338,12029169,230436766,0.898894001,0.905168031,0.948428851,1.202873222,0.412901875,0.450291046,0.402031594,0.40642559
Europe,GRDC,6337601,UTTERSHAUSEN,51.082443,9.334957,12027624,230442196,0.730643102,0.909192062,0.993653443,1.228203198,0.451561501,0.518319314,0.38895319,0.459316114
Europe,GRDC,6337610,MEININGEN,50.570435,10.417231,12030772,230412842,0.888925253,0.91847557,0.858379702,1.054612415,0.544633262,0.579569975,0.510354441,0.568270739
Europe,GRDC,6338010,ISSELBURG,51.832562,6.47232,12023794,230487861,1.171996472,0.963670678,0.861551714,1.016660786,0.51456108,0.596357422,0.46670678,0.594383516
Europe,GRDC,6338100,VERSEN WEHRDURCHSTICH GESAMT,52.74,7.24,12017345,230510671,0.78478554,0.970587349,1.036229472,1.118065175,0.531461405,0.60083536,0.483126463,0.582702864
Europe,GRDC,6338110,DALUM,52.595595,7.24852,12018856,230518296,0.759670496,0.979025581,0.980391733,1.075806655,0.468703283,0.564436376,0.416545669,0.557391544
Europe,GRDC,6338120,GREVEN,52.094,7.603,12021486,230505258,0.755613546,0.991927341,0.816079415,1.012652288,0.380672025,0.46147125,0.309262234,0.461262158
Europe,GRDC,6338130,RHEINE UNTERSCHLEUSE,52.288,7.434,12020204,230543330,0.759977778,0.941297284,0.8848104,1.123876974,0.447960942,0.509639482,0.387116298,0.490838974
Europe,GRDC,6338140,VERSEN-WEHRDURCHSTICH,52.732975,7.241933,12017113,230486736,0.794437172,0.966477624,1.032541031,1.113341731,0.53242419,0.608079673,0.488197174,0.590644848
Europe,GRDC,6338150,EINEN,51.972621,7.898373,12022058,230485679,0.852028575,0.969606021,0.983477837,1.094034667,0.413654197,0.482546247,0.395045518,0.473193869
Europe,GRDC,6338160,BOKELOH,52.69462,7.347166,12017536,230510673,0.889827295,0.980744055,1.098724553,1.064233899,0.59575886,0.652501417,0.569540406,0.646090336
Europe,GRDC,6338161,HERZLAKE,52.682624,7.602417,12017537,230447570,0.864055685,0.952238343,1.008781182,1.101338765,0.555859972,0.601950059,0.535437485,0.586485216
Europe,GRDC,6338162,BUNNEN,52.72,7.84,12017296,230471504,0.898872306,0.969935509,0.957555207,1.062931064,0.554216737,0.597721421,0.540923657,0.591720381
Europe,GRDC,6338163,EVERSBURG,52.308177,8.000165,12019855,230447585,0.969064153,0.988669473,0.990492152,1.082788811,0.481300237,0.507811264,0.480291553,0.500768471
Europe,GRDC,6338200,EMLICHHEIM,52.602223,6.857059,12018466,230488917,0.640292984,0.979755127,0.836078188,1.068051899,0.423109575,0.475573985,0.300670278,0.470789681
Europe,GRDC,6338201,NEUENHAUS-WEHR,52.499119,6.966262,12019187,230500889,0.662543736,0.978507033,0.748435635,1.007912884,0.398549135,0.459085019,0.265898847,0.458600353
Europe,GRDC,6338210,AMMELOE,52.080995,6.774418,12022267,230479146,0.962971301,0.998516403,0.829570893,1.02791495,0.387058606,0.416647307,0.362728976,0.415977903
Europe,GRDC,6338250,ROCKSTEDT,53.339366,9.170121,12013882,230376823,1.008656488,0.988068984,0.754285422,0.999556831,0.437275981,0.47808692,0.38590806,0.477950377
Europe,GRDC,6338260,EMMEN,53.387013,9.706704,12014125,230378997,0.731615981,0.981014025,1.870751896,1.110864678,0.436354681,0.462593006,-0.071417235,0.450948344
Europe,GRDC,6340050,BIENENBUETTEL,53.15,10.464,12014855,230368126,0.858411611,1.002060345,2.173413915,1.178177527,0.497940305,0.539769097,-0.284138398,0.506478004
Europe,GRDC,6340070,KLEIN BENGERSTORF,53.418912,10.8454,12013444,230346355,1.160128198,0.941309786,1.275070683,1.140426673,0.565546983,0.680424391,0.461433064,0.646032824
Europe,GRDC,6340110,NEU DARCHAU,53.232275,10.88881,12014798,230443196,0.839946243,1.0222249,1.177072482,0.969633933,0.722354623,0.788315529,0.633859557,0.784996838
Europe,GRDC,6340120,DRESDEN,51.059736,13.738539,12027657,230494421,0.807307319,1.007121219,0.910422264,1.104510323,0.621348231,0.617727031,0.56579751,0.603634333
Europe,GRDC,6340130,LUTHERSTADT WITTENBERG,51.861817,12.646719,12022728,230542259,0.785485189,0.986775809,0.98825629,1.055107762,0.64165326,0.669557769,0.582187955,0.664733221
Europe,GRDC,6340140,BARBY,51.990129,11.882563,12022162,230506351,0.860958177,1.014810049,1.008072777,1.031389437,0.686449822,0.724058397,0.656908886,0.721884192
Europe,GRDC,6340150,WITTENBERGE,52.990829,11.759765,12016236,230437765,0.799445311,1.013060551,1.156393038,0.972030627,0.719867646,0.781114333,0.621641571,0.778948425
Europe,GRDC,6340160,TANGERMUENDE,52.546603,11.978396,12019437,230517207,0.850451022,1.012997402,1.042043606,1.024714337,0.69583084,0.739257648,0.658457265,0.737766697
Europe,GRDC,6340170,AKEN,51.86316,12.059195,12022720,230555315,0.807271267,1.017598655,0.991524722,1.026448427,0.657568892,0.694111603,0.606966593,0.692466354
Europe,GRDC,6340180,MAGDEBURG-STROMBRUECKE,52.135,11.644,12021068,230538985,0.857443043,1.019292159,1.01469299,1.016597808,0.69265438,0.728089887,0.660883943,0.726901512
Europe,GRDC,6340190,TORGAU,51.558968,13.010575,12024592,230473728,0.798742525,0.987734687,0.942924091,1.082839977,0.619412232,0.636448494,0.565708301,0.626928161
Europe,GRDC,6340200,LAUCHA,51.226506,11.684707,12026681,230448717,0.918969217,0.991270281,1.320012018,1.03012723,0.674700202,0.718326363,0.536541654,0.716585294
Europe,GRDC,6340210,BAECKERBRUECKE,53.655835,10.087194,12012494,230254953,0.775656434,0.982773536,0.903962544,1.059418799,0.424601671,0.508777638,0.374990827,0.504897229
Europe,GRDC,6340215,KELLERBLEEK,53.60511,9.967144,12012493,230252780,0.402210111,0.824823787,1.166936125,1.251077284,0.337378589,0.358104161,0.092097166,0.288834213
Europe,GRDC,6340216,WANDSBEKER ALLEE,53.576022,10.069745,12012728,230270189,1.054144193,0.936652232,1.003844524,1.092040315,0.432392524,0.452980446,0.429802998,0.441685794
Europe,GRDC,6340218,JEHRDEN,53.392938,10.013584,12013930,230390965,0.763105435,1.014854612,2.594862027,1.122332762,0.435010139,0.470178726,-0.708483966,0.456036264
Europe,GRDC,6340220,WASSERTHALEBEN,51.257065,10.891464,12026647,230434572,0.967190617,1.054155045,1.053232978,1.006676259,0.506344099,0.538707856,0.502399403,0.535491891
Europe,GRDC,6340225,ZOELLNITZ,50.870692,11.642973,12029007,230485724,1.103992286,1.118068733,1.254722468,1.232484928,0.529044185,0.565636548,0.45456686,0.493382713
Europe,GRDC,6340300,CALBE-GRIZEHNE,51.921707,11.81252,12022854,230541171,1.025597565,0.989056978,1.185962304,1.024544979,0.695100276,0.734094539,0.64194825,0.732739977
Europe,GRDC,6340301,HALLE TROTHA UP,51.59544,11.954869,12025741,230448705,0.289434765,1.006456265,1.154130514,0.992315412,0.670380907,0.710652273,0.201684326,0.710478251
Europe,GRDC,6340302,RUDOLSTADT,50.716568,11.33351,12029961,230499875,1.029079684,0.961724751,0.877456032,0.956780889,0.593184398,0.625893192,0.574134309,0.621464943
Europe,GRDC,6340303,HOF,50.323928,11.914542,12032248,230409587,0.900065149,1.034015986,0.841950513,1.034779015,0.653532461,0.671087038,0.606291517,0.667508792
Europe,GRDC,6340310,SUNDHAUSEN,51.468707,10.810198,12025273,230358402,4.492506043,0.855246373,0.84479058,1.051181059,0.257464982,0.301056594,-2.573939938,0.284391868
Europe,GRDC,6340315,NORDHAUSEN,51.506747,10.78383,12025026,230379073,0.843397487,1.003730329,0.817271149,0.968312057,0.453508385,0.504363257,0.402867464,0.503337316
Europe,GRDC,6340320,NIEDERTREBRA,51.071839,11.579321,12027656,230459604,0.927219072,0.967145821,0.888002747,1.017253035,0.597628417,0.599816878,0.576038517,0.598100018
Europe,GRDC,6340330,FREIENORLA,50.769252,11.542917,12029842,230387809,1.081437614,0.944243234,0.992363608,1.158386048,0.502782278,0.50603613,0.496099353,0.478276642
Europe,GRDC,6340335,KAULSDORF-EICHICHT,50.619021,11.432152,12030507,230404135,1.333327677,1.08440609,0.757645599,0.796711376,0.455004131,0.468315141,0.316725901,0.424552833
Europe,GRDC,6340340,MOESCHLITZ,50.565535,11.751463,12031051,230311656,1.322749504,1.571320051,0.463504559,0.67398602,0.419709763,0.435728731,0.146342364,0.133343331
Europe,GRDC,6340350,LEIPZIG-THEKLA,51.376276,12.432654,12025883,230357319,1.137261253,0.902841021,1.133013204,1.195814974,0.533206706,0.539131532,0.495590302,0.489918521
Europe,GRDC,6340360,WEIDA,50.774489,12.060282,12029676,230418274,1.209909883,1.4044804,0.57021516,0.796074566,0.475703898,0.474996229,0.290307411,0.306588913
Europe,GRDC,6340365,BOEHLEN 1,51.200614,12.38622,12026920,230443278,0.941593409,0.967315152,1.238517086,1.137841128,0.586959011,0.612431403,0.519474675,0.58735258
Europe,GRDC,6340366,GOESSNITZ,50.889017,12.432924,12029456,230469404,0.992816435,1.304987346,0.59828592,0.92804356,0.466079922,0.435997151,0.331796097,0.354791333
Europe,GRDC,6340400,MERZDORF,51.310552,13.25312,12026054,230363850,0.998039265,0.981679306,1.110703371,1.130650712,0.475379879,0.507990085,0.463823395,0.490609174
Europe,GRDC,6340410,DOHNA,50.953832,13.853698,12029457,230436763,0.491213144,1.373766188,0.643489824,0.783340681,0.394130675,0.46374638,0.13222053,0.31137066
Europe,GRDC,6340415,KREISCHA,50.843051,13.76603,12029457,230300763,3.49155343,1.371818293,0.65217016,0.741474117,0.538206734,0.56235638,-1.557748446,0.370225109
