Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias,Bias Corrected,Variability,Corrected Variability,Correlation,Corrected Correlation,KGE,Corrected KGE
Europe,GRDC,6213794,VENTOSA,40.82924,-1.96523,12074220,230158649,0.484602611,0.785868857,1.917883793,1.435788206,0.54801962,0.53735135,-0.14561398,0.329323267
Europe,GRDC,6213800,TRILLO,40.69743,-2.58582,12074508,230180414,0.220550149,0.81248638,1.575943618,1.270259338,0.613363962,0.69137079,-0.043427308,0.548941848
Europe,GRDC,6213850,EMBOCADOR,40.04181,-3.56996,12075897,230198937,0.482248387,0.659113727,2.015744363,0.941340686,0.355558564,0.222682691,-0.30962136,0.149196518
Europe,GRDC,6213900,PERALEJOS DE LAS TRUCHAS,40.59903,-1.95419,12074870,230148867,0.250597396,0.923255936,1.117807607,1.079091113,0.460523142,0.501824008,0.06913042,0.489780072
Europe,GRDC,6216500,PUENTE DE PALMAS,38.88,-6.97,12077910,230200073,0.507239951,0.507469147,0.602705888,0.746745672,0.637176407,0.606063344,0.27041379,0.320360033
Europe,GRDC,6216510,AZUD DE BADAJOZ,38.86199,-7.01754,12077951,230200073,0.548065603,0.573928104,0.753934657,1.176981842,0.601584986,0.3864789,0.34921019,0.232362082
Europe,GRDC,6216520,VILLARRUBIA,39.19801,-3.59073,12077494,230200060,2.120551888,0.641557014,1.11069778,1.227426394,0.273041156,0.29762996,-0.340283437,0.179312598
Europe,GRDC,6216530,LA CUBETA,38.97169,-2.88906,12077763,230157638,0.158165225,0.478641831,2.846334352,2.086757811,0.210844594,0.264223656,-1.17724656,-0.412169858
Europe,GRDC,6216610,VILLANUEVA DE LA SERENA,39.0003,-5.75856,12077718,230193540,0.740329269,1.095271742,1.206674454,1.000111125,0.201080028,0.325394036,0.134889406,0.318699828
Europe,GRDC,6216630,ZUJAR,38.90985,-5.49226,12077840,230170696,0.494630501,0.456491686,1.21590295,1.935124177,0.214535318,0.240902747,0.04137224,-0.321395911
Europe,GRDC,6216650,SERENA (GUADALEMAR),39.04246,-4.97835,12077687,230168514,0.278408813,0.5263669,0.927834944,1.388032734,0.496771789,0.763593849,0.117310775,0.343657418
Europe,GRDC,6216700,PUENTE MORENA,38.871389,-3.891563,12078040,230170698,0.896760466,1.165448128,0.778226549,0.967150088,0.529586008,0.578761742,0.469781942,0.546244703
Europe,GRDC,6216800,QUINTANAR DE LA ORDEN,39.64264,-3.081,12076766,230178281,0.589822961,0.669563868,1.691558422,1.47066192,0.40695731,0.43707369,0.000901463,0.195266062
Europe,GRDC,6216810,VILLAFRANCA DE LOS CABALLEROS,39.415,-3.30998,12077020,230184818,0.97674939,0.781612554,1.296990031,1.26613721,0.435342871,0.52862092,0.361579024,0.416287461
Europe,GRDC,6216820,SAELICES,39.88359,-2.8009,12076223,230147808,0.360771621,0.117058577,4.053987025,2.281149372,0.187842665,0.36326348,-2.22413542,-0.681178951
Europe,GRDC,6217100,ALCALA DEL RIO,37.51844,-5.97639,12079815,230172929,0.831957555,1.338387667,0.74814572,0.844406731,0.518129461,0.569654732,0.430905932,0.430866863
Europe,GRDC,6217110,CANTILLANA,37.59278,-5.81185,12079697,230174014,1.527109451,2.828620374,0.703203396,0.817482363,0.599831573,0.572846998,0.274694983,-0.886696809
Europe,GRDC,6217135,CORDOBA,37.87936,-4.77485,12079317,230171826,0.690711723,1.216523008,0.738447716,0.859998243,0.545408389,0.548692454,0.391130253,0.48022966
Europe,GRDC,6217140,MENGIBAR,37.98425,-3.79939,12079087,230145710,0.837897902,1.387643759,0.849858117,0.857534106,0.617248418,0.629769983,0.558051531,0.445351931
Europe,GRDC,6217150,PUENTE CERRADA,37.95916,-3.18981,12079164,230162031,0.395988138,1.578539909,1.240164727,1.102595823,0.163304091,0.133144459,-0.059513789,-0.047221495
Europe,GRDC,6217200,ARROYO MARIA,38.17905,-2.83594,12078934,230146791,0.342948344,1.012388011,1.131354978,0.991939501,0.077545121,0.25760282,-0.140128945,0.25745572
Europe,GRDC,6217300,ECIJA,37.55806,-5.07775,12079787,230170753,1.18772686,1.022211082,0.913259052,0.873068381,0.331544623,0.374485679,0.300287232,0.361350539
Europe,GRDC,6217400,CARR. TORREBLASCOPEDRO,38.01643,-3.63666,12079080,230160941,0.657778624,1.586933395,0.667322722,0.756344561,0.499397414,0.470702547,0.308340698,0.172948262
Europe,GRDC,6217500,POSITO,37.88131,-3.21164,12079298,230171827,0.553522073,0.826852195,1.453106435,1.231090224,0.314985387,0.351931149,0.065177556,0.290509979
Europe,GRDC,6217600,EL DOCTOR,37.88908,-2.67431,12079525,230088050,0.112355449,0.694522109,1.445420571,1.473555883,0.575272206,0.595037649,-0.080141673,0.30605013
Europe,GRDC,6217700,PINOS PUENTE,37.25869,-3.76895,12080141,230144650,0.42870149,0.974437889,1.021040361,0.953778683,0.47892464,0.443898696,0.226472874,0.441395943
Europe,GRDC,6217800,AZNALCAZAR PUENTE,37.30286,-6.25986,12080112,230135945,0.407402919,0.441488333,1.731700371,1.765927718,0.678316361,0.700406705,0.004993921,0.005848757
Europe,GRDC,6220100,MORSELE,50.850091,3.138249,12029261,230321436,0.30530298,1.246407714,0.539690628,0.820545026,0.285797266,0.465245195,-0.097530962,0.384464826
Europe,GRDC,6220101,HEULE,50.842823,3.232442,12029262,230348637,0.773112781,1.302192616,0.524319243,0.813798263,0.322845703,0.489011454,0.14192778,0.377825781
Europe,GRDC,6220110,ETIKHOVE,50.825999,3.611351,12029146,230354078,0.929490848,1.553989729,0.495231244,0.718047577,0.37027508,0.447719643,0.189866361,0.168486091
Europe,GRDC,6220111,IDDERGEM,50.872827,4.056547,12029194,230144092,0.949326514,0.841457212,0.548788253,0.694774747,0.321569227,0.497904828,0.183649489,0.391396819
Europe,GRDC,6220112,LIEZELE,51.044929,4.280674,12028236,230346454,0.730020862,0.828385985,0.469534122,0.696140945,0.173932664,0.383434196,-0.01816994,0.291526228
Europe,GRDC,6220120,OOSTROZEBEKE,50.942629,3.372612,12028539,230391066,0.404920757,1.055880355,1.142734925,0.598064778,0.182836456,0.389420206,-0.020905883,0.26686821
Europe,GRDC,6220160,LESSINES US,50.705028,3.835607,12030044,230449827,0.646794481,0.7816524,0.478730997,1.015627308,0.391576661,0.716739018,0.124411927,0.642010236
Europe,GRDC,6220161,ATH (DENDRE ORIENTALE),50.633548,3.777835,12030436,230320358,0.967373693,1.197458966,0.757310184,0.97481213,0.49755206,0.58240573,0.441057467,0.53738845
Europe,GRDC,6220162,OVERBOERLARE,50.762011,3.867336,12029669,230398689,0.743791987,1.000150283,0.652106404,0.974319691,0.384042016,0.552362552,0.247619286,0.55162651
Europe,GRDC,6220170,ESSENE,50.888747,4.116261,12028764,230383452,0.759037979,1.230212025,0.717533372,0.911802106,0.434873256,0.508223891,0.323820787,0.449890751
Europe,GRDC,6220175,SINT-KATARINA-LOMBEEK,50.876556,4.156792,12028764,230382364,2.664035426,1.235176272,0.761027156,0.945298342,0.449126228,0.542472213,-0.769062981,0.482668553
Europe,GRDC,6220201,TOURNAI,50.60851,3.390786,12030468,230448743,0.921630981,0.834904456,1.202083835,0.827627666,0.542367856,0.692360281,0.49363377,0.610627483
Europe,GRDC,6220203,BOSSUIT,50.741192,3.391978,12029748,230277921,0.002282755,1.070846469,1.200742286,1.001004991,0.448866602,0.650761228,-0.157361304,0.64364631
Europe,GRDC,6220204,HELKIJN,50.7287,3.387881,12029748,230463970,0.833283091,0.871323791,1.146025425,0.811288972,0.480880727,0.670509808,0.435550912,0.59908454
Europe,GRDC,6220210,MENEN ADM,50.791197,3.126711,12029436,230430240,0.607820379,1.059880432,0.926012535,1.001938621,0.500103557,0.648853861,0.360331763,0.643779513
Europe,GRDC,6220300,AARSCHOT,50.987653,4.822322,12028169,230492247,1.031644052,1.093446782,1.175411581,0.981560294,0.49716707,0.575819181,0.466510053,0.565256753
Europe,GRDC,6220301,ZICHEM,51.0026,4.991461,12028057,230484631,1.068816633,1.087369875,1.158257498,0.983492367,0.489160705,0.562677374,0.460798785,0.553729817
Europe,GRDC,6220310,MOLENSTEDE,51.004141,5.01404,12028057,230364950,0.44969631,1.002362708,1.631812974,1.045796514,0.288731703,0.379189358,-0.099056129,0.377497986
Europe,GRDC,6220320,TIELT,50.955485,4.89056,12026970,230135385,5.261712229,1.635696545,0.347537558,0.304799635,0.217081433,0.34956899,-3.381878575,-0.144759426
Europe,GRDC,6220330,WEZEMAAL,50.943358,4.744133,12028583,230401945,6.252336412,1.308748748,0.771131171,0.885834325,0.273141029,0.384473905,-4.307329148,0.301979968
Europe,GRDC,6220340,TESSENDERLO,51.081997,5.094293,12026533,230270291,0.688967334,0.991823313,1.572960155,1.104823167,0.208665399,0.312811334,-0.025297571,0.304814401
Europe,GRDC,6220345,MEERHOUT,51.121712,5.102823,12027490,230389970,2.857016681,0.994793246,0.640385022,0.78718467,0.184699138,0.227483325,-1.05974498,0.198688895
Europe,GRDC,6220350,BRECHT,51.336139,4.626836,12025583,230096201,7.697711659,1.876753473,0.388584343,0.255652334,0.211418145,0.287007388,-5.77163436,-0.353184601
Europe,GRDC,6220360,EPPEGEM,50.987653,4.822322,12028169,230492247,1.593989527,1.073197124,1.104129903,1.089235899,0.255321557,0.29287221,0.041765906,0.283515125
Europe,GRDC,6220361,LOT,50.765692,4.279775,12029496,230420448,1.176619761,1.135670338,0.988209445,1.009161297,0.441384726,0.585456812,0.414009743,0.563724371
Europe,GRDC,6220362,TUBIZE,50.690159,4.196801,12030426,230375844,0.715579173,1.176462708,0.624557511,1.034856217,0.37411895,0.575665629,0.216686934,0.53911639
Europe,GRDC,6220370,RANSBERG,50.89094,5.021138,12028970,230342107,1.739950213,1.260525156,0.680408546,0.899832466,0.351626833,0.413209988,-0.034433554,0.350208179
Europe,GRDC,6220500,SINT-JORIS-WEERT,50.802899,4.642501,12029303,230398687,0.937766064,1.081437578,1.730224386,1.023219606,0.318672651,0.395090871,-0.000653623,0.389192106
Europe,GRDC,6220501,WISELE,50.925233,4.706311,12028787,230448731,1.03515618,0.993088144,1.22854379,0.785361576,0.090165687,0.512633566,0.061241939,0.467418112
Europe,GRDC,6220502,BIERGES,50.710619,4.606329,12030134,230444387,1.013207109,1.071869824,1.642331855,1.083076495,0.463847329,0.533246474,0.163205924,0.520494182
Europe,GRDC,6220510,NEDERZWALM,50.885418,3.68613,12029013,230410651,0.706673679,1.348907397,0.592675064,0.8536613,0.337432205,0.42290751,0.168765967,0.309936866
Europe,GRDC,6221100,VISE,50.725899,5.690309,12030362,230504227,0.763908616,0.876662676,0.785644654,0.998972386,0.514129257,0.658787855,0.418830718,0.637179274
Europe,GRDC,6221101,AMAY,50.536477,5.317772,12030930,230447658,0.635209408,0.889812659,0.935026809,0.9886781,0.503892873,0.672302977,0.380794079,0.654088488
Europe,GRDC,6221102,CHOOZ,50.092133,4.806524,12033498,230417212,0.587310287,0.915641488,0.923081343,1.048604938,0.593725236,0.738324698,0.415801008,0.720799781
Europe,GRDC,6221110,HUCCORGNE,50.567524,5.167772,12030880,230316008,1.066526988,0.953399123,0.883822273,1.200714393,0.513711108,0.559506597,0.4956192,0.513695212
Europe,GRDC,6221120,SOLRE,50.309192,4.141176,12032399,230426995,0.677419058,0.959900712,0.750066284,1.083443079,0.438732364,0.548080183,0.306064351,0.538695088
Europe,GRDC,6221130,JAMIOULX,50.358513,4.40444,12032367,230379122,0.706372716,0.932806414,0.954102111,1.015092723,0.545752297,0.673648092,0.457169848,0.666460892
Europe,GRDC,6221131,WALCOUR,50.259774,4.436649,12032532,230336693,0.836366865,1.172800412,0.829912585,0.937710279,0.455469966,0.561352035,0.406520018,0.524445556
Europe,GRDC,6221140,WARNANT,50.304333,4.829173,12032280,230388916,0.845798946,1.090274639,1.007582918,0.986069508,0.598546065,0.653823854,0.569882891,0.641975569
Europe,GRDC,6221200,CHAUDFONTAINE,50.589478,5.653654,12030589,230383464,0.766733506,0.918684898,0.922827438,1.178129115,0.516809464,0.545755727,0.45792809,0.50534862
Europe,GRDC,6221500,HAMOIR(TABREUX),50.437974,5.534872,12031524,230435694,0.839818858,1.031282482,0.772227092,1.046925292,0.546821085,0.612667793,0.468107506,0.608583578
Europe,GRDC,6221501,SAUHEID,50.596464,5.59101,12030842,230444393,0.769982968,0.947058289,0.817515198,1.138422861,0.533148065,0.581958033,0.448493638,0.55646556
Europe,GRDC,6221510,JEMELLE,50.155915,5.261743,12033321,230394362,0.803973846,1.119643285,0.803258659,0.936552465,0.63589245,0.667283503,0.542061449,0.640778101
Europe,GRDC,6221550,GENDRON,50.211568,4.963111,12032859,230400888,0.846730453,1.159902426,0.692101373,0.901788441,0.548152559,0.589109765,0.432145063,0.548286505
Europe,GRDC,6221551,DAVERDISSE,50.040471,5.12834,12033821,230318207,0.705851951,1.141919079,0.711309884,0.927915696,0.614210012,0.6801851,0.435465703,0.642762345
Europe,GRDC,6221560,NISMES,50.085502,4.556706,12033792,230361724,0.712146902,1.096795044,0.621087653,0.96912097,0.451557312,0.50336193,0.273898523,0.493075777
Europe,GRDC,6221570,STRAIMONT,49.793048,5.381486,12035693,230325832,0.627707828,1.147848732,0.72372379,0.921276313,0.579607105,0.66682018,0.374172395,0.627085185
Europe,GRDC,6221600,COUVIN,50.040898,4.499866,12033792,230319294,0.645585659,1.087106306,0.605099473,0.985858537,0.454755714,0.533735005,0.239179861,0.525457552
Europe,GRDC,6221610,FELENNE,50.042686,4.844254,12034091,230299710,0.655566533,1.158536102,0.693560642,0.902069147,0.547048887,0.613971227,0.353699602,0.571348205
Europe,GRDC,6221620,MEMBRE,49.863767,4.901813,12034714,230367173,0.584575432,1.150075074,0.727404603,0.957247115,0.472057672,0.538910384,0.275011087,0.513220819
Europe,GRDC,6221630,SALZINNES RONET,50.459954,4.832913,12031468,230446574,0.700903883,0.786264552,0.652987832,0.716821443,0.295436402,0.57721707,0.159591887,0.448077593
Europe,GRDC,6221640,TINTIGNY,49.693687,5.512989,12035769,230343244,0.360216793,1.119075833,0.699237802,0.958627578,0.574001414,0.672905905,0.17461812,0.64945574
Europe,GRDC,6221660,KANNE,50.816887,5.670356,12029589,230418272,0.074223772,1.269015168,0.450791482,0.684794469,-0.047272279,-0.087218918,-0.501822508,-0.163515648
Europe,GRDC,6221670,HASTIERES,50.201104,4.798408,12033061,230335608,0.886747808,1.310993749,0.560697815,0.805969071,0.446524874,0.501577072,0.284355407,0.381299323
Europe,GRDC,6221680,MARTINRIVE,50.47913,5.636835,12031562,230431340,0.797261045,1.083021322,0.809725752,0.98063374,0.554963269,0.594964442,0.475247615,0.586090112
Europe,GRDC,6226100,ARROYO,42.9627,-4.05846,12067977,210195646,0.495199261,1.136206274,0.796426442,0.818723744,-0.114293127,0.320947759,-0.240127071,0.284091363
Europe,GRDC,6226200,MIRANDA DE EBRO,42.68765,-2.95553,12068489,210373070,0.552642509,1.329334867,0.66439124,0.963286782,0.494059845,0.548557695,0.245853193,0.439991545
Europe,GRDC,6226210,VIRUES,42.80807,-3.35733,12068176,210213605,0.424673283,2.136095011,0.383477198,0.505900157,0.488173867,0.559617659,0.01355832,-0.31483198
Europe,GRDC,6226220,ONA,42.73532,-3.41395,12068368,210343500,0.684578944,1.298769462,0.91041269,0.905576018,0.535020577,0.604131151,0.431034103,0.495132467
Europe,GRDC,6226230,TRESPADERNE,42.79986,-3.39415,12068155,210238951,0.599848724,1.517160049,0.462810609,0.692668764,0.510533495,0.559379189,0.170379035,0.254309914
Europe,GRDC,6226250,VILLARCAYO,42.94659,-3.57335,12067722,210211488,0.417623279,0.990169972,0.564169118,1.050740772,0.679572096,0.750944011,0.205150804,0.745637776
Europe,GRDC,6226300,CASTEJON,42.18008,-1.69474,12070298,210469194,0.723919203,1.122756375,0.601744036,0.964257734,0.581761435,0.633065984,0.359881326,0.611429273
Europe,GRDC,6226310,CAPARROSO,42.34535,-1.64761,12069689,210393153,1.102026797,1.293044243,0.561245251,0.847263404,0.532289289,0.53395597,0.350639926,0.428685346
Europe,GRDC,6226350,OLAVE,42.88354,-1.60594,12068039,210184034,0.576428275,1.394078033,0.514458356,0.71723073,0.59134019,0.627509069,0.237001616,0.38844015
Europe,GRDC,6226390,CANFRANC ANTIGUO,42.71978,-0.52518,12068644,210282252,1.163735437,0.986887863,0.774894482,0.959867463,0.465291112,0.518770515,0.397177155,0.516921988
Europe,GRDC,6226400,ZARAGOZA,41.65857,-0.88106,12071693,210439654,0.728822453,1.049506981,0.608979378,0.982273355,0.522835665,0.579288889,0.326115595,0.576015314
Europe,GRDC,6226420,ZARAGOZA,41.63706,-0.89788,12072135,210400585,0.036197901,0.411579669,2.29546373,2.008368223,0.284168307,0.374395244,-0.766226422,-0.324547572
Europe,GRDC,6226430,ZARAGOZA,41.66878,-0.8417,12071716,210425926,1.615570352,1.209144875,0.511158798,0.79954736,0.336014741,0.446087454,-0.028965016,0.374906448
Europe,GRDC,6226440,GRISEN,41.73411,-1.17489,12071697,210434371,0.473787998,0.907661033,1.087442542,1.090124006,0.506599071,0.559426664,0.273370971,0.540920829
Europe,GRDC,6226450,TAUSTE,41.91296,-1.28009,12071025,210406903,0.159706532,0.365810293,2.950708874,1.962296451,0.412237426,0.443173798,-1.203820108,-0.279947836
Europe,GRDC,6226460,JUBERA,41.19659,-2.33844,12073320,210357312,0.090574949,0.441739534,2.682939571,2.346779909,0.399907069,0.434283846,-1.004856865,-0.563811254
Europe,GRDC,6226470,BIOTA,42.26199,-1.19189,12069997,210383653,0.669672218,1.16736056,0.909599424,0.878871329,0.436185341,0.599959796,0.340321535,0.549762422
Europe,GRDC,6226480,CALAMOCHA,40.92019,-1.30242,12074011,210371055,0.120901704,0.557055874,2.623620511,1.792667815,0.26827073,0.358930517,-0.986047608,-0.111526808
Europe,GRDC,6226490,SALLENT DE GALLEGO,42.76875,-0.33491,12068247,210199881,1.247149379,1.192957955,0.578453796,0.803897652,0.570830907,0.731049892,0.349638464,0.615262344
Europe,GRDC,6226500,PITARQUE,40.50333,-0.52275,12075061,210319326,0.288211923,0.684557114,2.7292439,1.626938516,0.293288444,0.474299086,-0.999091783,0.123120551
Europe,GRDC,6226550,CASPE,41.24529,0.00103,12073556,210397437,1.800702706,2.193201539,0.389859516,0.549336161,0.264535912,0.302209374,-0.246717152,-0.453870547
Europe,GRDC,6226600,SEROS,41.45289,0.41971,12072452,210422770,1.018779858,0.969943761,1.263024496,1.084547081,0.50956215,0.562084759,0.443166225,0.552986192
Europe,GRDC,6226640,PUIGCERDA,42.42349,1.93329,12069302,210360412,1.403655627,0.985081721,1.250806833,1.077438859,0.636881823,0.631245553,0.40192246,0.622906943
Europe,GRDC,6226650,FRAGA,41.52445,0.34657,12072446,210405870,0.721574803,1.067517087,0.936889011,1.026144808,0.4485823,0.491645971,0.37906114,0.486515894
Europe,GRDC,6226690,LAFORTUNADA,42.54271,0.19518,12068911,210350900,0.66087001,1.179133488,1.00529684,1.061106195,0.536159147,0.652790989,0.425382263,0.604554844
Europe,GRDC,6226700,LECINA DE BARCABO,42.22018,0.04365,12070440,210366758,0.553506098,0.918700834,1.152279583,1.092033737,0.458886289,0.593111351,0.282121234,0.574984546
Europe,GRDC,6226800,TORTOSA,40.81328,0.52066,12074258,210365781,0.909493918,1.231828168,0.728731981,0.978000543,0.503017777,0.627395033,0.426616167,0.56061095
Europe,GRDC,6227100,BOBADILLA,37.05,-4.7,12080351,210289957,1.451651156,0.992623838,0.816209132,1.049472617,0.642286512,0.745790813,0.395246506,0.740916503
Europe,GRDC,6227130,LA PRESA,39.51777,-0.50406,12076911,210287708,0.377286923,0.812097676,2.559654013,1.628958602,0.236300906,0.310834515,-0.844865448,0.04824096
Europe,GRDC,6227150,TERUEL,40.34311,-1.11142,12075357,210305615,0.43294248,1.122287022,1.465514913,1.231744003,0.588393162,0.56833254,0.158763675,0.495028521
Europe,GRDC,6227160,VILLALBA ALTA,40.61675,-0.97426,12074831,210310879,0.271171972,0.809164781,1.491356499,1.323186533,0.347154099,0.418880249,-0.094910624,0.308214064
Europe,GRDC,6227170,TRAMACASTILLA,40.42774,-1.56014,12075165,210266538,0.433641477,0.708958878,1.645081397,1.387535207,0.453965414,0.442668425,-0.017371985,0.261415574
Europe,GRDC,6227300,EL CHONO,37.08,-2.63,12080411,210307905,75.80916667,3.620536634,0.155821766,0.406805513,0.124489804,0.13692182,-73.8190522,-1.82205526
Europe,GRDC,6227410,ROJALES,38.08919,-0.72155,12078949,210297291,2.16920435,2.324006463,0.513208455,0.526902939,0.301112829,0.305584352,-0.446529674,-0.568128514
Europe,GRDC,6227420,ROJALES (NUEVA ),38.09135,-0.71314,12078949,210297291,5.203650787,1.282296455,0.578267848,0.804970396,0.245723551,0.303645945,-3.291558098,0.223703146
Europe,GRDC,6227430,CALASPARRA,38.24651,-1.6943,12078730,210264546,0.277965829,0.986352511,1.769160029,1.368339608,0.038939159,0.227109804,-0.427087396,0.143717584
Europe,GRDC,6227440,PUENTE DEL BAYO,38.28552,-1.68971,12078706,210260319,0.144999012,0.652365583,4.208878659,1.383619466,-0.075570258,0.259063411,-2.490670468,0.096119138
Europe,GRDC,6227500,MASIA DE POMPO,39.12558,-0.64545,12077596,210245489,0.302720862,0.999693661,2.293099275,1.366262494,0.444605499,0.504394339,-0.570594468,0.383742522
Europe,GRDC,6227510,HUERTO MULET,39.18695,-0.41044,12077391,210259215,0.405722293,0.773118006,2.017281211,1.441533209,0.381609873,0.424592676,-0.330576343,0.240052237
Europe,GRDC,6227520,ALCALA DEL JUCAR,39.19421,-1.42779,12077387,210257102,0.366816539,0.895934793,1.945084393,1.501227156,0.097940113,0.144780037,-0.451832582,0.003275657
Europe,GRDC,6227530,VENTA DE JUAN ROMERO,40.225,-1.84415,12075571,210271829,0.351399192,0.69398176,1.509908986,1.267572244,0.509948087,0.510287453,0.040395363,0.363556406
Europe,GRDC,6227610,VILLARREAL,39.9613,-0.11924,12076025,210275009,0.506224963,0.868990464,2.190419441,1.662561105,0.301079852,0.31347149,-0.466083765,0.036946465
Europe,GRDC,6227620,EL TERDE,40.16094,-0.76986,12075674,210255993,0.602897639,1.021600979,0.893528883,1.171870323,0.215731099,0.162855827,0.114503476,0.14512201
Europe,GRDC,6228600,SANTA COLOMA DE GRAMENET,41.450598,2.200589,12072461,210374193,0.531915078,0.453795266,2.370334554,1.862728633,0.405718483,0.46723543,-0.565276591,-0.151728437
Europe,GRDC,6228700,CASTELLO D'EMPURIES,42.254381,3.071999,12069878,210373093,1.418424885,1.754459632,0.387584709,0.490585071,0.452488595,0.488622669,0.078099457,-0.044135854
Europe,GRDC,6228800,MARTORELL,41.468569,1.947855,12072423,210439664,1.462763227,1.484407741,0.580480156,1.053209201,0.57283356,0.595689539,0.243284815,0.366794641
Europe,GRDC,6228810,SANT JOAN DESPI,41.351811,2.0466,12072827,210469237,1.165718314,1.018233127,0.71261584,1.07565987,0.517136549,0.530477678,0.414159299,0.524071356
Europe,GRDC,6228820,SANT VICENC DELS HORTS,41.386565,2.023356,12072827,210469237,1.080578783,0.66205343,1.005889452,1.425136572,0.424131416,0.355836315,0.4184914,0.157446831
Europe,GRDC,6228900,RODA DE TER,41.98,2.32,12070739,210390005,1.45656203,1.677074478,0.460011579,1.158308296,0.557302175,0.679016019,0.16572322,0.234152703
Europe,GRDC,6228910,LES MASIES DE RODA,41.984207,2.301072,12070739,210388949,1.031589648,1.065117943,0.621179409,0.91603693,0.535477332,0.559980381,0.399763167,0.547333004
Europe,GRDC,6228920,TORROELLA DE MONTGRI (PONT DE TORROELLA),42.035163,3.125381,12070565,210461809,2.191160044,0.945279908,0.460494387,0.843879086,0.4494467,0.49290968,-0.418815525,0.466606504
Europe,GRDC,6233100,ASBRO 3,57.2397,12.3088,12002927,240249514,0.79374293,0.968652524,0.64346376,1.009433124,0.552072624,0.584626091,0.391478017,0.583338108
Europe,GRDC,6233120,TANEMOELLA,55.4497,13.5937,12006903,240194320,0.723404798,1.090449356,0.554599484,0.881382564,0.302122189,0.525441634,0.127119731,0.502549675
Europe,GRDC,6233128,HORSNE,57.5586,18.5991,12002274,240254104,0.136425632,0.515930294,0.854526204,1.187781868,0.164195366,0.303816378,-0.21057536,0.13152021
Europe,GRDC,6233130,MORRUM,56.1939,14.7486,12005200,240270307,1.080841505,1.021701267,0.892406308,0.986651203,0.743840279,0.788349507,0.710639405,0.786821515
Europe,GRDC,6233140,KLINGAVAELSAN,55.64,13.539,12006616,240175878,0.596425023,1.039547357,0.847731837,0.969511991,0.553287479,0.757471349,0.379024613,0.75238405
Europe,GRDC,6233150,SIMLANGEN,56.7157,13.1244,12004023,240214984,0.611069054,0.970587599,0.717156757,1.018652456,0.429761194,0.458851173,0.254051022,0.457731564
Europe,GRDC,6233160,EGGELSTAD,55.64592,13.816227,12006349,240220805,0.580085534,1.130222329,0.494669326,0.848826732,0.311342994,0.435861392,0.048193444,0.401615858
Europe,GRDC,6233163,HOGSMOLLA,55.7796,13.0767,12006134,240246141,0.708921799,1.014448378,0.686304473,0.932224921,0.487738633,0.695506978,0.332509842,0.687720931
Europe,GRDC,6233165,HALLAMOELLA,55.7084,14.011,12006181,240167809,0.348987171,1.04669725,0.621179931,0.918732037,0.369461536,0.486967807,0.017706203,0.478476131
Europe,GRDC,6233170,AENGABAECKS KRV,56.4943,13.5085,12004441,240224213,0.895055326,0.998517735,0.992604635,0.965244503,0.669184119,0.731992076,0.652858497,0.729743846
Europe,GRDC,6233180,BROEDEBACKEN,55.9954,12.7983,12005702,240235761,0.915725783,1.248599507,0.402615283,0.744606897,0.324449366,0.396152639,0.094274157,0.29881601
Europe,GRDC,6233190,TROLLEBERG,55.7022,13.1442,12006518,240226563,0.587163267,1.058464419,0.709255536,0.944177183,0.409537679,0.598830587,0.223075123,0.590767581
Europe,GRDC,6233210,BIVAROEDSMOELLA,56.1782,14.1616,12005247,240257637,0.938773541,1.107393447,0.538835932,0.911562563,0.47074726,0.522420977,0.295351549,0.502570351
Europe,GRDC,6233230,HOERLINGE,56.1855,13.6842,12005165,240212710,0.756444861,1.073151146,0.660167516,0.983451245,0.460328106,0.523148336,0.317320737,0.517286357
Europe,GRDC,6233233,SKOGSFORSEN,57.0935,12.869,12003172,240223025,0.963322326,1.027980862,0.85763542,0.955037471,0.592874102,0.643730799,0.567143878,0.639816295
Europe,GRDC,6233235,KOEPINGE,55.9454,14.136,12005703,240239220,263.3998399,4.852303534,0.572438499,0.404457384,0.476465842,0.305896156,-261.4007105,-2.959380466
Europe,GRDC,6233240,HALABAECK,56.1203,14.6205,12005414,240150506,1.478883734,1.336092263,0.653367844,0.691056407,0.334801989,0.385888877,0.110071983,0.234796351
Europe,GRDC,6233250,TORSEBRO KRV (POWERSTATION),56.103036,14.129361,12005433,240299113,0.878017777,1.010236065,0.811505128,0.984235259,0.606394237,0.657927066,0.546860423,0.657411039
Europe,GRDC,6233300,VELEN 2,58.713,14.3149,12000766,240218324,1.240440866,1.001382126,0.697490277,0.946270772,0.650466297,0.685882562,0.478945538,0.681317548
Europe,GRDC,6233301,HOLMEN,58.5887,16.1697,12000858,240270173,1.192687249,1.003978977,1.080294907,0.973326714,0.712610649,0.757212216,0.644798245,0.755719005
Europe,GRDC,6233302,NOLSJOEN NEDRE,58.792351,14.304954,12000766,240218324,2.952177588,1.163464486,0.481162458,0.799231958,0.431046423,0.430670359,-1.098546617,0.374568401
Europe,GRDC,6233310,FROSLIDA,56.8708,13.0498,12003759,240238012,0.765810739,0.925384078,0.671653304,1.021991274,0.515869096,0.55650256,0.369889776,0.549732156
Europe,GRDC,6233350,GETEBRO,56.9996,16.1639,12003498,240246071,0.992222733,0.995189883,0.622302786,0.967519472,0.645726259,0.696866841,0.482095033,0.695093729
